[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-02 08:38:12] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-02 08:38:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-02 08:38:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-02 08:38:14] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691\
[2024-12-02 08:38:14] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt?simply_static_page=1759
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 1892 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72335e8be-ejNgP1.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:06fa45c1e67a5069f01169d4e14350bc2db56b1a===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d723367047-Hwbdqt.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=1760
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=1760
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 22476 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d723367047-Hwbdqt.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:eec618e0d438463252e9de6bcc1117c3dfac61dc===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72337305c-PyBjiT.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=1761
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=1761
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 1151 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72337305c-PyBjiT.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:5dc509e6b0f564fc93ef8cd7d8e3f7b6f2c037bd===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72337f014-Lmgzfo.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=1763
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=1763
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 6312 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72337f014-Lmgzfo.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:cbfd66782227ce2d2ae69c17b083675afd67ec9b===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d723392fb4-kT5esX.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=1764
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=1764
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 993 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d723392fb4-kT5esX.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:092168c321f787f320904a35d01a88969d2a5f17===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 350 of 670 pages/files
[2024-12-02 08:39:15] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-12-02 08:39:15] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-12-02 08:39:15] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:69] Total pages: 670; Pages remaining: 270
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72339d809-pumGr7.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=1765
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=1765
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 5769 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72339d809-pumGr7.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:cb5c9dee7756016a48bb1fd246770a30464a9ad7===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7233a9941-29X9cZ.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=1766
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=1766
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 82 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d7233a9941-29X9cZ.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:9913d4acd8a286f0788e3e26ef7727b61c7c96c6===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7233b778f-nlZE58.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=1768
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=1768
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 26178 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d7233b778f-nlZE58.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:39:15] [class-ss-page.php:119] Checking Content Identical:df86760e2ece4b86101b67edcbc0d0dffd48d631===. Value: FALSE
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 670
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7233cc57a-VS1pL0.tmp
[2024-12-02 08:39:15] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=1769
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=1769
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:103] Filesize: 2058 bytes
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d7233cc57a-VS1pL0.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-12-02 08:39:15] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
